movies_id,id,year,exclude,film,lead studio,rotten tomatoes,audience score,story,genre,number of theatres in opening weekend us,box office average per cinema,domestic gross,foreign gross,worldwide gross,budget,profit,proftitability,opening weekend,oscar,bafta,source,column
movies-0140,141,201,,why did i get married too?,lionsgate,27.0,67,comedy,comedy,2155.0,0.013591,6.009e-05,5.8e-07,6.067e-05,2e-05,4.067e-05,303.35%,2.93e-05,,,,
movies-0141,142,201,,winter's bone,independent,94.0,73,quest,drama,,,6.25e-06,1.54e-06,7.8e-06,2e-06,5.7999999999999995e-06,390.00%,8.000000000000001e-07,,,,
movies-0142,143,201,,yogi bear,,14.0,36,comedy,comedy,3515.0,0.004669,0.0001,0.000101,0.00020158,8e-05,0.00012158,251.98%,1.64e-05,,,http://boxofficemojo.com/movies/?id=yogibear.htm,
movies-0143,144,201,,you again,independent,18.0,45,comedy,comedy,2548.0,0.0033,2.5699999999999998e-05,6.16e-06,3.1859999999999997e-05,2e-05,1.186e-05,159.30%,8.400000000000001e-06,,,,
movies-0144,145,201,,you will meet a tall dark stranger,independent,43.0,35,love,comedy,402.0,,3.2400000000000003e-06,2.3420000000000003e-05,2.666e-05,2.2e-05,4.66e-06,121.18%,1.6e-07,,,,
movies-0145,146,201,,youth in revolt,the weinstein company,68.0,52,love,comedy,1873.0,0.003678,1.528e-05,4.34e-06,1.9620000000000002e-05,1.8e-05,1.6200000000000002e-06,109.00%,6.9e-06,,,,
movies-0146,147,201,,the tree of life,independant,84.0,61,discovery,drama,4.0,0.09323,1.3300000000000001e-05,4.1e-05,5.43e-05,3.2e-05,2.23e-05,169.70%,3.7e-07,,,http://boxofficemojo.com/movies/?id=treeoflife.htm,
movies-0147,148,201,,midnight in paris,sony,93.0,84,love,romance,944.0,0.061777,5.618e-05,8.3e-05,0.00013918,1.7e-05,0.00012218,818.69%,5.83e-06,,,http://boxofficemojo.com/movies/?id=midnightinparis.htm,
movies-0148,149,201,,the descendants,20th century fox,89.0,88,discovery,drama,29.0,0.041038,2.454e-05,,2.454e-05,2e-05,4.54e-06,122.71%,4.3799999999999996e-06,,,http://www.timryansreelhawaii.com/?p=2387,
movies-0149,150,201,,harry potter and the deathly hallows part 2,warner bros,96.0,92,rivalry,adventure,4375.0,0.038672,0.00038101,0.0009471,0.00132811,0.000125,0.0012031099999999999,1062.49%,0.00016919,,,http://boxofficemojo.com/movies/?id=harrypotter72.htm,
movies-0150,151,201,,twilight: breaking dawn,independant,26.0,68,love,romance,4061.0,0.034012,0.0002608,0.000374,0.0006347999999999999,0.00011,0.0005248,577.09%,0.00013812,,,http://boxofficemojo.com/movies/?id=breakingdawn.htm,
movies-0151,152,201,,transformers: dark of the moon,dreamworks pictures,35.0,67,quest,action,4088.0,0.023937,0.00035239,0.0007708099999999999,0.0011232,0.000195,0.0009282,576.00%,9.784999999999999e-05,,,http://boxofficemojo.com/movies/?id=transformers3.htm,
movies-0152,153,201,,the hangover part ii,legendary pictures,35.0,58,comedy,comedy,3615.0,0.023775,0.00025446,0.000327,0.00058146,8e-05,0.00050146,726.83%,8.595e-05,,,http://boxofficemojo.com/movies/?id=hangover2.htm,
movies-0153,154,201,,fast five,universal,78.0,83,escape,action,3644.0,0.023655,0.00020983000000000002,0.00041630000000000004,0.00062613,0.000125,0.00050113,5.01,,,,,
movies-0154,155,201,,pirates of the caribbean: on stranger tides,disney,34.0,61,quest,action,4155.0,0.021697,0.00024107,0.0008028,0.00104387,0.00025,0.00079387,417.55%,9.015000000000001e-05,,,http://boxofficemojo.com/movies/?id=piratesofthecaribbean4.htm,
movies-0155,156,201,,captain america: the first avenger,disney,78.0,75,metamorphosis,action,3715.0,0.017512,0.00017665,0.00019175,0.00036839999999999996,0.00014,0.0002284,263.15%,6.506e-05,,,http://boxofficemojo.com/movies/?id=captainamerica.htm,
movies-0156,157,201,,thor,disney,77.0,80,monster force,action,3955.0,0.016618,0.00018103,0.00026748,0.00044851,0.00015,0.00029851,299.01%,6.572e-05,,,http://boxofficemojo.com/movies/?id=thor.htm,
movies-0157,158,201,,cars 2,pixar,38.0,56,fish out of water,animation,4115.0,0.016072,0.00019145,0.0003604,0.00055185,0.0002,0.00035185,275.93%,6.614e-05,,,http://boxofficemojo.com/movies/?id=cars2.htm,
movies-0158,159,201,,paranormal activity 3,independant,68.0,58,monster force,horror,3321.0,0.015829,0.00010366,9.824e-05,0.0002019,5e-06,0.00019690000000000002,4037.94%,5.257e-05,,,http://boxofficemojo.com/movies/?id=paranormalactivity3.htm,
movies-0159,160,201,,x-men: first class,disney,87.0,88,monster force,action,3641.0,0.015134,0.00014641,0.00020722,0.00035362,0.00016,0.00019362,221.01%,5.5100000000000004e-05,,,http://boxofficemojo.com/movies/?id=xmenfirstclass.htm,
movies-0160,161,201,,rise of the planet of the apes,20th century fox,83.0,87,revenge,action,3648.0,0.015024,0.00017669999999999999,0.00030451999999999996,0.00048123,9.3e-05,0.00038823000000000004,517.45%,5.4810000000000005e-05,,,http://boxofficemojo.com/movies/?id=riseoftheapes.htm,
movies-0161,162,201,,green lantern,warner bros,27.0,48,metamorphosis,action,3816.0,0.013935,0.00011659999999999999,0.00010325,0.00021985,0.0002,1.985e-05,109.93%,5.317e-05,,,http://boxofficemojo.com/movies/?id=greenlantern.htm,
movies-0162,163,201,,kung fu panda 2,dreamworks animation,82.0,80,rivalry,animation,3925.0,0.012142,0.00016525,0.00049778,0.00066302,0.00015,0.00051302,442.02%,4.7659999999999994e-05,,,http://boxofficemojo.com/movies/?id=kungfupanda2.htm,
movies-0163,164,201,,super 8,paramount,82.0,78,monster force,horror,3379.0,0.010492,0.000127,0.00013271,0.00025970999999999996,5e-05,0.00020971,519.43%,3.545e-05,,,http://boxofficemojo.com/movies/?id=super8.htm,
movies-0164,165,201,,hop,relativity media,26.0,50,fish out of water,animation,3579.0,0.01049,0.00010809,7.587e-05,0.00018395,6.3e-05,0.00012095,291.99%,3.7539999999999996e-05,,,http://boxofficemojo.com/movies/?id=ihop.htm,
movies-0165,166,201,,the smurfs,sony pictures animation,23.0,50,fish out of water,animation,3395.0,0.010489,0.00014261000000000002,0.00041954000000000004,0.0005621599999999999,0.00011,0.00045216,511.05%,3.561e-05,,,http://boxofficemojo.com/movies/?id=smurfs.htm,
movies-0166,167,201,,battle: los angeles,relativity media,35.0,50,monster force,action,3417.0,0.010411,8.355e-05,0.00012827000000000002,0.00021182,7e-05,0.00014182,302.60%,3.557e-05,,,http://boxofficemojo.com/movies/?id=battlelosangeles.htm,
movies-0167,168,201,,bad teacher,independant,44.0,38,comedy,comedy,3049.0,0.010365,0.00010029,0.00011590000000000001,0.0002162,2e-05,0.0001962,1080.98%,3.16e-05,,,http://boxofficemojo.com/movies/?id=badteacher.htm,
movies-0168,169,201,,immortals,relativity media,36.0,59,revenge,action,3112.0,0.010349,8.049e-05,0.000102,0.00018249,7.5e-05,0.00010748999999999999,243.31%,3.221e-05,,,http://boxofficemojo.com/movies/?id=warofgods.htm,
movies-0169,170,201,,the help,dreamworks pictures,75.0,91,maturation,drama,2534.0,0.010278,0.00016922,3.01e-05,0.00019931999999999998,2.5e-05,0.00017432,797.30%,2.6039999999999998e-05,,,http://boxofficemojo.com/movies/?id=help2011.htm,
movies-0170,171,201,,rio,20th century fox,71.0,73,quest,animation,3826.0,0.010252,0.00014362,0.00034102,0.00048463,9e-05,0.00039463,538.48%,3.9229999999999995e-05,,,http://boxofficemojo.com/movies/?id=rio.htm,
movies-0171,172,201,,rango,paramount,88.0,69,fish out of water,animation,3917.0,0.009722,0.00012326,0.00012190000000000001,0.00024515,0.000135,0.00011015000000000001,181.60%,3.808e-05,,,http://boxofficemojo.com/movies/?id=rango.htm,
movies-0172,173,201,,cowboys and aliens,universal,44.0,50,monster force,action,3750.0,0.009715,0.00010023999999999999,7.458e-05,0.00017481999999999998,0.000163,1.182e-05,107.25%,3.643e-05,,,http://boxofficemojo.com/movies/?id=cowboysandaliens.htm,
movies-0173,174,201,,the green hornet,columbia,44.0,47,rivalry,action,3584.0,0.009335,9.88e-05,0.000129,0.0002278,0.00012,0.00010779999999999999,189.83%,3.35e-05,,,http://boxofficemojo.com/movies/?id=greenhornet.htm,
movies-0174,175,201,,horrible bosses,warner bros,69.0,72,revenge,comedy,3040.0,0.00931,0.00011754,9.209999999999999e-05,0.00020963999999999998,3.5e-05,0.00017464,598.97%,2.83e-05,,,http://boxofficemojo.com/movies/?id=horriblebosses.htm,
movies-0175,176,201,,bridesmaids,relativity media,90.0,77,rivalry,comedy,2918.0,0.008995,0.00016911,0.00011928,0.00028838,3.25e-05,0.00025588,887.33%,2.625e-05,,,http://boxofficemojo.com/movies/?id=wiigapatow.htm,
movies-0176,177,201,,hugo,paramount,93.0,84,,adventure,1277.0,0.008899,,,,,0.0,,1.136e-05,,,,
movies-0177,178,201,,puss in boots,dreamworks,83.0,76,quest,animation,3952.0,0.008623,0.00014209000000000002,0.00014230000000000002,0.00028439,0.00013,0.00015439,218.76%,3.408e-05,,,http://boxofficemojo.com/movies/?id=pussinboots12.htm,
movies-0178,179,201,,just go with it,happy madison,19.0,63,comedy,romance,3548.0,0.008601,0.00010303,0.00011192,0.00021495,8e-05,0.00013495,268.68%,3.051e-05,,,http://boxofficemojo.com/movies/?id=thepretendwife.htm,
movies-0179,180,201,,the muppets,disney,97.0,87,quest,comedy,3440.0,0.0085,6.662999999999999e-05,5.7999999999999995e-06,7.243000000000001e-05,4.5e-05,2.743e-05,160.95%,2.9239999999999998e-05,,,http://boxofficemojo.com/movies/?id=themuppets.htm,
movies-0180,181,201,,gnomeo and juliet,disney,56.0,52,love,animation,2994.0,0.008469,9.996999999999999e-05,9.4e-05,0.00019397,3.6e-05,0.00015797,538.80%,2.5359999999999998e-05,,,http://www.imdb.com/title/tt0377981/,
movies-0181,182,201,,real steel,dreamworks pictures,58.0,81,underdog,action,3440.0,0.007942,8.361e-05,0.0001862,0.00026981,0.00011,0.00015981,245.28%,2.732e-05,,,http://latimesblogs.latimes.com/entertainmentnewsbuzz/2011/10/movie-projector-real-steel-ides-of-march.html,
movies-0182,183,201,,diary of a wimpy kid 2: rodrick rules,20th century fox,47.0,63,comedy,comedy,3167.0,0.0075,5.27e-05,1.9719999999999998e-05,7.242e-05,2.1e-05,5.142e-05,344.84%,2.375e-05,,,http://boxofficemojo.com/movies/?id=diaryofawimpykid2.htm,
movies-0183,184,201,,the adjustment bureau,independant,72.0,67,sacrifice,thriller,2840.0,0.00745,6.25e-05,6.537e-05,0.00012787,5.02e-05,7.767000000000001e-05,254.72%,2.116e-05,,,http://boxofficemojo.com/movies/?id=adjustmentbureau.htm,
movies-0184,185,201,,jack and jill,happy madison,4.0,59,comedy,comedy,3438.0,0.007273,6.891e-05,1.5e-05,8.391e-05,7.9e-05,4.9100000000000004e-06,106.22%,2.5e-05,,,http://boxofficemojo.com/movies/?id=jackandjill.htm,
movies-0185,186,201,,,independant,55.0,57,the riddle,thriller,3043.0,0.007183,6.369e-05,6.709999999999999e-05,0.00013078999999999999,3e-05,0.00010079,435.95%,2.186e-05,,,http://boxofficemojo.com/movies/?id=unknownwhitemale11.htm,
movies-0186,187,201,,my week with marilyn,the weinstein company,83.0,84,love,drama,247.0,0.007174,5.31e-06,2.95e-06,8.26e-06,1e-05,-1.74e-06,82.58%,1.75e-06,,,http://latimesblogs.latimes.com/entertainmentnewsbuzz/2011/11/muppets-arthur-christmas-hugo-box-office.html,
movies-0187,188,201,,tower heist,relativity,68.0,61,revenge,comedy,3367.0,0.007135,7.45e-05,4.7e-05,0.0001215,7.5e-05,4.65e-05,162.01%,2.4030000000000002e-05,,,http://boxofficemojo.com/movies/?id=towerheist.htm,
movies-0188,189,201,,contagion,warner bros,84.0,63,the riddle,thriller,3222.0,0.006935,7.564e-05,5.98e-05,0.00013544,6e-05,7.544e-05,225.74%,2.24e-05,,,http://boxofficemojo.com/movies/?id=contagion.htm,
movies-0189,190,201,,limitless,virgin,69.0,73,wretched excess,thriller,2756.0,0.00686,7.925e-05,8.259999999999999e-05,0.00016185,2.7e-05,0.00013485,599.44%,1.891e-05,,,http://boxofficemojo.com/movies/?id=darkfields.htm,
movies-0190,191,201,,moneyball,columbia,95.0,89,underdog,drama,2993.0,0.006516,7.421e-05,2.7899999999999997e-05,0.00010211,5e-05,5.211e-05,204.22%,1.95e-05,,,http://boxofficemojo.com/movies/?id=moneyball.htm,
movies-0191,192,201,,no strings attached,spyglass entertainment,49.0,57,comedy,comedy,3018.0,0.006512,7.06e-05,7.709999999999999e-05,0.00014769999999999999,2.5e-05,0.0001227,590.80%,1.9699999999999998e-05,,,http://boxofficemojo.com/movies/?id=friendswithbenefits.htm,
movies-0192,193,201,,friends with benefits,warner bros,71.0,68,temptation,romance,2926.0,0.006364,5.5799999999999994e-05,9.374e-05,0.00014953999999999998,3.5e-05,0.00011454000000000001,427.26%,1.862e-05,,,http://boxofficemojo.com/movies/?id=friendswithbenefits10.htm,
movies-0193,194,201,,"crazy, stupid, love",warner bros,78.0,81,discovery,romance,3020.0,0.006326,8.434000000000001e-05,5.85e-05,0.00014284,5e-05,9.284e-05,285.68%,1.91e-05,,,http://boxofficemojo.com/movies/?id=crazystupidlove.htm,
movies-0194,195,201,,sucker punch,legendary pictures,23.0,48,quest,action,3033.0,0.006284,3.639e-05,5.34e-05,8.979e-05,8.2e-05,7.79e-06,109.50%,1.9059999999999997e-05,,,http://boxofficemojo.com/movies/?id=suckerpunch.htm,
movies-0195,196,201,,i am number four,paramount,32.0,57,maturation,thriller,3154.0,0.006167,5.5100000000000004e-05,8.94e-05,0.0001445,6e-05,8.45e-05,240.83%,1.945e-05,,,http://boxofficemojo.com/movies/?id=iamnumberfour.htm,
movies-0196,197,201,,the company men,weinstein company,66.0,55,discovery,drama,106.0,0.006111,4.4e-06,4.0000000000000003e-07,4.8e-06,1.5e-05,-1.0199999999999999e-05,32.00%,6e-07,,,http://boxofficemojo.com/movies/?id=companymen.htm,
movies-0197,198,201,,the dilemma,spyglass entertainment,23.0,31,comedy,comedy,2940.0,0.00606,4.85e-05,2.12e-05,6.97e-05,7e-05,-3e-07,99.57%,1.7800000000000002e-05,,,http://boxofficemojo.com/movies/?id=howardvaughnjames.htm,
movies-0198,199,201,,water for elephants,20th century fox,60.0,72,love,drama,2817.0,0.005979,5.871e-05,5.839e-05,0.00011709,3.8e-05,7.909e-05,308.14%,1.684e-05,,,http://boxofficemojo.com/movies/?id=waterforelephants.htm,
movies-0199,200,201,,the roommate,independant,4.0,29,monster force,horror,2534.0,0.005921,3.73e-05,3.19e-06,4.049e-05,1.6e-05,2.4489999999999998e-05,253.08%,1.5e-05,,,http://boxofficemojo.com/movies/?id=roommate10.htm,
movies-0200,201,201,,happy feet 2,village roadshow pictures,41.0,59,journey and return,animation,3606.0,0.005889,5.7310000000000005e-05,4.92e-05,0.00010651000000000001,0.000135,-2.849e-05,78.89%,2.124e-05,,,http://boxofficemojo.com/movies/?id=happyfeet2.htm,
movies-0201,202,201,,j.edgar,warner bros,42.0,84,wretched excess,drama,1910.0,0.005873,3.506e-05,,3.506e-05,3.5e-05,6e-08,100.16%,1.1220000000000001e-05,,,http://boxofficemojo.com/movies/?id=jedgar.htm,
movies-0202,203,201,,zookeeper,happy madison productions,14.0,42,comedy,comedy,3482.0,0.005763,8.036e-05,8.994e-05,0.00017030000000000002,8e-05,9.03e-05,212.88%,2.007e-05,,,http://boxofficemojo.com/movies/?id=zookeeper.htm,
movies-0203,204,201,,final destination 5,new line cinema,61.0,56,monster force,horror,3155.0,0.005715,4.2590000000000004e-05,0.0001153,0.00015789,4e-05,0.00011789,394.72%,1.8030000000000002e-05,,,http://boxofficemojo.com/movies/?id=finaldestination5.htm,
movies-0204,205,201,,scream 4,weinstein company,58.0,57,monster force,horror,3305.0,0.005656,3.818e-05,5.896e-05,9.714e-05,4e-05,5.714e-05,242.84%,1.8690000000000002e-05,,,http://boxofficemojo.com/movies/?id=scream4.htm,
movies-0205,206,201,,mr. popper's penguins,20th century fox,47.0,54,discovery,comedy,3339.0,0.005524,6.822e-05,0.00011914,0.00018736000000000002,5.5e-05,0.00013236,340.65%,1.8449999999999998e-05,,,http://boxofficemojo.com/movies/?id=mrpopperspenguins.htm,
movies-0206,207,201,,insidious,sony,67.0,65,monster force,horror,2408.0,0.005511,5.401e-05,4.3e-05,9.701000000000001e-05,1.5e-06,9.551e-05,6467.27%,1.327e-05,,,http://boxofficemojo.com/movies/?id=insidious.htm,
movies-0207,208,201,,dolphin tale,independant,84.0,81,quest,drama,3507.0,0.005461,7.108e-05,1.6859999999999998e-05,8.795e-05,3.7e-05,5.0950000000000005e-05,237.69%,1.9149999999999998e-05,,,http://boxofficemojo.com/movies/?id=dolphintale.htm,
movies-0208,209,201,,the debt,universal,76.0,70,pursuit,thriller,1826.0,0.005427,3.118e-05,1.425e-05,4.543e-05,2e-05,2.543e-05,227.15%,9.91e-06,,,http://boxofficemojo.com/movies/?id=debt.htm,
movies-0209,210,201,,beastly,cbs films,19.0,50,metamorphosis,romance,1952.0,0.005047,2.7870000000000003e-05,9.7e-07,2.8829999999999997e-05,1.7e-05,1.183e-05,169.61%,9.849999999999999e-06,,,http://boxofficemojo.com/movies/?id=beastly.htm,
movies-0210,211,201,,source code,summit entertainment,92.0,81,the riddle,thriller,2961.0,0.005002,5.471e-05,6.856999999999999e-05,0.00012328,3.2e-05,9.128000000000001e-05,385.24%,1.481e-05,,,http://boxofficemojo.com/movies/?id=sourcecode.htm,
movies-0211,212,201,,the conspirator,independant,56.0,65,underdog,drama,707.0,0.00496,1.154e-05,2.67e-06,1.4210000000000001e-05,2.5e-05,-1.0789999999999998e-05,56.84%,3.51e-06,,,http://boxofficemojo.com/movies/?id=conspirator.htm,
movies-0212,213,201,,the rite,warner bros,20.0,43,monster force,horror,2985.0,0.004955,3.3e-05,6.3e-05,9.6e-05,3.7e-05,5.9e-05,259.46%,1.48e-05,,,http://boxofficemojo.com/movies/?id=rite.htm,
movies-0213,214,201,,the beaver,summit entertainment,62.0,57,transformation,drama,22.0,0.00489,9.7e-07,5.4e-06,6.37e-06,2.1e-05,-1.463e-05,30.33%,1.1e-07,,,http://boxofficemojo.com/movies/?id=beaver.htm,
movies-0214,215,201,,hanna,universal,71.0,67,quest,action,2535.0,0.00488,4.026e-05,2.352e-05,6.378e-05,3e-05,3.378e-05,212.60%,1.2369999999999998e-05,,,http://boxofficemojo.com/movies/?id=hanna.htm,
movies-0215,216,201,,the lincoln lawyer,lionsgate,84.0,82,fish out of water,drama,2707.0,0.004879,5.8009999999999995e-05,1.7e-05,7.501e-05,4e-05,3.501e-05,187.52%,1.321e-05,,,http://boxofficemojo.com/movies/?id=lincolnlawyer.htm,
movies-0216,217,201,,something borrowed,independant,14.0,49,love,romance,2904.0,0.004802,3.905e-05,2.114e-05,6.0179999999999996e-05,3.5e-05,2.518e-05,171.95%,1.3949999999999999e-05,,,http://boxofficemojo.com/movies/?id=somethingborrowed.htm,
movies-0217,218,201,,soul surfer,sony,46.0,79,underdog,drama,2214.0,0.004789,4.385e-05,4.1e-07,4.427e-05,1.8e-05,2.627e-05,245.93%,1.06e-05,,,http://boxofficemojo.com/movies/?id=soulsurfer.htm,
movies-0218,219,201,,the ides of march,columbia,85.0,76,transformation,thriller,2199.0,0.004761,4.049e-05,1.37e-05,5.4189999999999994e-05,1.25e-05,4.1689999999999996e-05,433.55%,1.0470000000000001e-05,,,http://latimesblogs.latimes.com/entertainmentnewsbuzz/2011/10/movie-projector-real-steel-ides-of-march.html,
movies-0219,220,201,,footloose,spyglass entertainment,71.0,71,transformation,drama,2199.0,0.004761,5.116e-05,1.09e-05,6.205e-05,2.4e-05,3.8049999999999997e-05,258.55%,1.556e-05,,,http://boxofficemojo.com/movies/?id=footloose2010.htm,
movies-0220,221,201,,paul,relativity,72.0,70,comedy,comedy,2802.0,0.004655,3.7409999999999996e-05,6.057e-05,9.798000000000001e-05,4e-05,5.798e-05,244.96%,1.3039999999999999e-05,,,http://boxofficemojo.com/movies/?id=paul.htm,
movies-0221,222,201,,the change up,relativity media,24.0,53,metamorphosis,comedy,2913.0,0.004645,3.708e-05,3.375e-05,7.083e-05,5.2e-05,1.8829999999999998e-05,136.22%,1.353e-05,,,http://boxofficemojo.com/movies/?id=changeup.htm,
movies-0222,223,201,,red riding hood,warner bros,11.0,41,monster force,horror,3030.0,0.004622,3.7659999999999995e-05,5.15e-05,8.916e-05,4.2e-05,4.7159999999999996e-05,212.29%,1.401e-05,,,http://boxofficemojo.com/movies/?id=redridinghood.htm,
movies-0223,224,201,,30 minutes or less,independant,43.0,48,comedy,comedy,2888.0,0.004616,3.705e-05,3.49e-06,4.0549999999999996e-05,2.8e-05,1.255e-05,144.81%,1.333e-05,,,http://boxofficemojo.com/movies/?id=30minutesorless.htm,
movies-0224,225,201,,hall pass,warner bros,35.0,44,temptation,comedy,2950.0,0.004588,4.5060000000000006e-05,3.8100000000000005e-05,8.316e-05,3.6e-05,4.7159999999999996e-05,231.00%,1.3539999999999999e-05,,,http://boxofficemojo.com/movies/?id=hallpass.htm,
movies-0225,226,201,,a very harold and kumar christmas,lionsgate,72.0,71,comedy,comedy,2875.0,0.004506,3.404e-05,,3.404e-05,1.9e-05,1.5039999999999998e-05,179.18%,1.295e-05,,,http://boxofficemojo.com/movies/?id=haroldandkumar3.htm,
movies-0226,227,201,,larry crowne,universal,34.0,46,discovery,drama,2973.0,0.004405,3.561e-05,1.6800000000000002e-05,5.2409999999999995e-05,3e-05,2.241e-05,174.69%,1.31e-05,,,http://boxofficemojo.com/movies/?id=larrycrowne.htm,
movies-0227,228,201,,the mechanic,independant,53.0,52,revenge,action,2703.0,0.004226,2.9199999999999998e-05,2.2e-05,5.1200000000000004e-05,4e-05,1.12e-05,128.00%,1.1400000000000001e-05,,,http://boxofficemojo.com/movies/?id=mechanic.htm,
movies-0228,229,201,,colombiana,sony,28.0,55,revenge,action,2614.0,0.003982,3.667e-05,2.43e-05,6.097e-05,4e-05,2.0969999999999997e-05,152.41%,1.041e-05,,,http://boxofficemojo.com/movies/?id=colombiana.htm,
movies-0229,230,201,,drive,independant,93.0,79,rivalry,thriller,2886.0,0.003929,3.468e-05,3.233e-05,6.701000000000001e-05,1.5e-05,5.201e-05,446.71%,1.134e-05,,,http://boxofficemojo.com/movies/?id=drive2011.htm,
movies-0230,231,201,,in time,regency enterprises,38.0,55,the riddle,thriller,3122.0,0.00386,3.6490000000000005e-05,9.09e-05,0.00012739,4e-05,8.739e-05,318.48%,1.2050000000000002e-05,,,http://boxofficemojo.com/movies/?id=now.htm,
movies-0231,232,201,,anonymous,relativity media,46.0,66,tragedy,drama,265.0,0.003856,4.46e-06,9.73e-06,1.419e-05,3e-05,-1.581e-05,47.30%,1.02e-06,,,http://boxofficemojo.com/movies/?id=anonymous.htm,
movies-0232,233,201,,the eagle,universal,39.0,43,quest,action,2296.0,0.003782,1.9489999999999998e-05,7.63e-06,2.712e-05,2.5e-05,2.12e-06,108.48%,8.68e-06,,,http://boxofficemojo.com/movies/?id=eagleoftheninth.htm,
movies-0233,234,201,,season of the witch,relativity,10.0,32,monster force,action,2816.0,0.003769,2.48e-05,6.68e-05,9.159999999999999e-05,4e-05,5.16e-05,229.00%,1.2e-05,,,http://boxofficemojo.com/movies/?page=main&id=seasonofthewitch.htm,
movies-0234,235,201,,arthur,warner bros,26.0,49,sacrifice,comedy,3276.0,0.003731,3.304e-05,1.2699999999999999e-05,4.574e-05,4e-05,5.74e-06,114.34%,1.222e-05,,,http://boxofficemojo.com/movies/?id=arthur2011.htm,
movies-0235,236,201,,arthur christmas,aardman animations,92.0,82,journey and return,animation,3376.0,0.003537,3.3700000000000006e-05,5.75e-05,9.120000000000001e-05,0.00015,-5.88e-05,60.80%,1.207e-05,,,http://latimesblogs.latimes.com/entertainmentnewsbuzz/2011/11/muppets-arthur-christmas-hugo-box-office.html,
movies-0236,237,201,,spy kids: all the time in the world,weinstein company,22.0,40,quest,action,3295.0,0.003534,3.854e-05,3.554e-05,7.408e-05,2.7e-05,4.7079999999999996e-05,274.37%,1.164e-05,,,http://boxofficemojo.com/movies/?id=spykids4.htm,
movies-0237,238,201,,50/50,independant,93.0,93,discovery,comedy,2458.0,0.003517,3.49e-05,1.6200000000000002e-06,3.651e-05,8e-06,2.8510000000000003e-05,456.39%,8.64e-06,,,http://boxofficemojo.com/movies/?id=50fifty.htm,
movies-0238,239,201,,abduction,vertigo entertainment,4.0,46,maturation,action,3118.0,0.003504,2.807e-05,5.4e-05,8.206999999999999e-05,3.5e-05,4.707e-05,234.48%,1.093e-05,,,http://boxofficemojo.com/movies/?id=abduction11.htm,
movies-0239,240,201,,sanctum,relativity media,30.0,39,quest,action,2787.0,0.00339,2.3199999999999998e-05,8.54e-05,0.0001086,3e-05,7.86e-05,362.00%,9.4e-06,,,http://boxofficemojo.com/movies/?id=sanctum.htm,
movies-0240,241,201,,your highness,universal,26.0,36,comedy,comedy,2769.0,0.00338,2.16e-05,3.2599999999999997e-06,2.486e-05,4.99e-05,-2.504e-05,49.81%,9.36e-06,,,http://boxofficemojo.com/movies/?id=yourhighness.htm,
movies-0241,242,201,,conan the barbarian,lionsgate,22.0,34,quest,action,3015.0,0.003324,2.13e-05,2.75e-05,4.88e-05,9e-05,-4.1200000000000005e-05,54.22%,1.0019999999999999e-05,,,http://boxofficemojo.com/movies/?id=conan3d.htm,
movies-0242,243,201,,winnie the pooh,disney,91.0,79,quest,animation,2405.0,0.003267,2.669e-05,6.46e-06,3.315e-05,3e-05,3.15e-06,110.51%,7.860000000000001e-06,,,http://boxofficemojo.com/movies/?id=winniethepooh.htm,
movies-0243,244,201,,killer elite,independant,25.0,48,rivalry,action,2986.0,0.003132,2.512e-05,2.784e-05,5.296e-05,7e-05,-1.704e-05,75.66%,9.35e-06,,,http://boxofficemojo.com/movies/?id=killerelite.htm,
movies-0244,245,201,,don't be afraid of the dark,miramax films,59.0,37,monster force,horror,2760.0,0.003089,2.4050000000000002e-05,7.5e-06,3.155e-05,2.5e-05,6.55e-06,126.18%,8.53e-06,,,http://boxofficemojo.com/movies/?id=dontbeafraidofthedark.htm,
movies-0245,246,201,,dream house,morgan creek productions,7.0,38,the riddle,horror,2661.0,0.003055,2.13e-05,1.7199999999999998e-05,3.85e-05,5e-05,-1.15e-05,77.00%,8.13e-06,,,http://boxofficemojo.com/movies/?id=dreamhouse.htm,
movies-0246,247,201,,monte carlo,20th century fox,38.0,50,love,romance,2473.0,0.003014,2.3179999999999998e-05,1.648e-05,3.9659999999999996e-05,2e-05,1.966e-05,198.32%,7.45e-06,,,http://boxofficemojo.com/movies/?id=montecarlo.htm,
movies-0247,248,201,,shark night 3d,relativity,16.0,25,escape,horror,2806.0,0.002995,1.888e-05,1.9829999999999998e-05,3.8700000000000006e-05,2.5e-05,1.37e-05,154.81%,8.400000000000001e-06,,,http://boxofficemojo.com/movies/?id=shark3d.htm,
movies-0248,249,201,,waiting for forever,independant,6.0,53,love,romance,3.0,0.002972,3e-08,,3e-08,5e-06,-4.97e-06,0.50%,1e-08,,,http://boxofficemojo.com/movies/?id=waitingforforever.htm,
movies-0249,250,201,,one day,independant,37.0,54,love,romance,1719.0,0.002955,1.384e-05,4.14e-05,5.524e-05,1.5e-05,4.024e-05,368.27%,5.0800000000000005e-06,,,http://boxofficemojo.com/movies/?id=oneday.htm,
movies-0250,251,201,,the three musketeers,independant,24.0,48,rivalry,action,3017.0,0.002875,2.025e-05,0.00011190000000000001,0.00013215000000000001,7.5e-05,5.715e-05,176.20%,8.67e-06,,,http://boxofficemojo.com/movies/?id=threemusketeers11.htm,
